episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/learning_rate
1217,99714,11.8876314163208,128,0.6600000783801079,52.98000085912645,396,-0.004841187968850136,0.04143526061670855,-0.04379672836512327,0.01522715762257576,0.01953125,0.9855046272277832,0.00025
1218,99851,13.803887844085693,137,0.7900000773370266,52.98000085912645,396,-0.0017636369448155165,0.03776615601964295,-0.040285698138177395,0.0033070985227823257,0.013671875,0.9861077070236206,0.00025
1219,99993,14.420059442520142,142,0.9200000781565905,52.98000085912645,396,-0.0075743746710941195,0.09491680609062314,-0.05340026505291462,0.013381369411945343,0.03125,0.9663214087486267,0.00025
1220,100002,2.3644895553588867,9,-4.779999997466803,52.98000085912645,396,-0.0075743746710941195,0.09491680609062314,-0.05340026505291462,0.013381369411945343,0.03125,0.9663214087486267,0.00025
1221,100099,8.609236240386963,97,-0.5699999369680882,52.98000085912645,396,-0.0020540261175483465,1.9107871502637863,-0.06486191973090172,0.001792706549167633,0.017578125,0.6192764043807983,0.00025
1222,100234,13.337007522583008,135,0.7600000780075788,52.98000085912645,396,-0.004483715310925618,0.16265366319566965,-0.0347269072663039,0.010009407997131348,0.01953125,0.9527449607849121,0.00025
1223,100356,11.106179475784302,122,0.48000007681548595,52.98000085912645,396,-0.004861975321546197,0.04302183096297085,-0.04776234971359372,0.008382640779018402,0.025390625,0.9851450324058533,0.00025
1224,100496,13.237977504730225,140,1.1400000844150782,52.98000085912645,396,-0.0019637320656329393,0.04221523681189865,-0.03441380010917783,0.00579498428851366,0.015625,0.9840508103370667,0.00025
1225,100610,10.340025186538696,114,0.16000007279217243,52.98000085912645,396,-0.001635317807085812,0.015669754473492503,-0.03288716939277947,0.009428699500858784,0.01171875,0.995469868183136,0.00025
1226,100738,12.005130290985107,128,0.6600000783801079,52.98000085912645,396,-0.007053137174807489,0.05410654516890645,-0.03504436067305505,0.012365222908556461,0.0234375,0.9836744666099548,0.00025
1227,100871,12.57169771194458,133,0.7900000791996717,52.98000085912645,396,-0.0019499131012707949,0.012234093621373177,-0.025452808244153857,0.008216163143515587,0.015625,0.997395932674408,0.00025
1228,100995,11.338825225830078,124,0.6200000792741776,52.98000085912645,396,-0.0036364810657687485,0.019450964289717376,-0.03335146466270089,0.0006048576906323433,0.009765625,0.9932171106338501,0.00025
1229,101139,13.15567421913147,144,1.4200000893324614,52.98000085912645,396,-0.003544406150467694,0.014583219832275063,-0.02722214558161795,0.0005250917747616768,0.009765625,0.9955188035964966,0.00025
1230,101266,11.888177156448364,127,0.6100000776350498,52.98000085912645,396,-0.006672511692158878,0.027131085051223636,-0.056714918464422226,0.01380031369626522,0.048828125,0.992003858089447,0.00025
1231,101410,14.202958345413208,144,1.1800000835210085,52.98000085912645,396,-0.0039018377428874373,0.03461387590505183,-0.059496906120330095,0.009094180539250374,0.046875,0.9902335405349731,0.00025
1232,101507,8.708098649978638,97,-0.5699999369680882,52.98000085912645,396,-0.005116651183925569,0.04014913458377123,-0.07390198018401861,0.0086265429854393,0.037109375,0.9903828501701355,0.00025
1233,101655,14.852574348449707,148,1.3000000845640898,52.98000085912645,396,-0.0010170305613428354,0.11886944458819926,-0.03368779132142663,0.0014914977364242077,0.005859375,0.9607414603233337,0.00025
1234,101763,9.775405406951904,108,-0.05999992974102497,52.98000085912645,396,-0.010706491651944816,0.028525230009108782,-0.07524548284709454,0.01571914181113243,0.041015625,0.9930257797241211,0.00025
1235,101890,11.671740770339966,127,0.6500000786036253,52.98000085912645,396,-0.004695799667388201,0.07036160537973046,-0.03580065071582794,0.007664941251277924,0.017578125,0.9764429926872253,0.00025
1236,102018,11.905268430709839,128,0.6600000783801079,52.98000085912645,396,-0.0039055879460647702,0.03779985388973728,-0.039853948168456554,0.006064175628125668,0.017578125,0.9853701591491699,0.00025
1237,102146,11.855542182922363,128,0.6500000786036253,52.98000085912645,396,-0.004911818716209382,0.026734867598861456,-0.027445548679679632,0.009739737957715988,0.01171875,0.9875110983848572,0.00025
1238,102404,23.577882051467896,258,6.500000160187483,52.98000085912645,396,-0.005721339141018689,3.2210158705711365,-0.06279939645901322,0.006254658568650484,0.044921875,-0.9162373542785645,0.00025
1239,102556,15.31871485710144,152,1.4600000865757465,52.98000085912645,396,-0.005714211380109191,0.15780849452130497,-0.043554411036893725,0.0046426174230873585,0.015625,0.9516236782073975,0.00025
1240,102701,13.654711723327637,145,1.2600000854581594,52.98000085912645,396,-0.014515797607600689,0.10419668350368738,-0.10281779617071152,0.014568540267646313,0.060546875,0.9681028723716736,0.00025
1241,102796,8.341154098510742,95,-0.6699999384582043,52.98000085912645,396,-0.01266630890313536,0.09573372197337449,-0.06838849000632763,0.025622352957725525,0.052734375,0.9723643064498901,0.00025
1242,102914,10.356942176818848,118,0.40000007674098015,52.98000085912645,396,-0.0009493756806477904,0.5327597614377737,-0.030399390496313572,0.0027714576572179794,0.009765625,0.8455042243003845,0.00025
1243,103063,14.554304599761963,149,1.3900000862777233,52.98000085912645,396,-0.004366065841168165,0.0732030407525599,-0.0343605752568692,0.006406217813491821,0.01953125,0.9797101020812988,0.00025
1244,103172,9.972906827926636,109,-0.05999992974102497,52.98000085912645,396,-0.006378175254212692,0.1340165538713336,-0.05463786423206329,0.010375164449214935,0.0234375,0.9617864489555359,0.00025
1245,103298,11.65635371208191,126,0.5600000768899918,52.98000085912645,396,-0.003269533277489245,0.08618386299349368,-0.032206752337515354,0.005940521601587534,0.0234375,0.9696347713470459,0.00025
1246,103428,12.121528625488281,130,0.8000000808387995,52.98000085912645,396,-0.00572970398934558,0.013421580544672906,-0.031334280502051115,0.008591225370764732,0.015625,0.9953414797782898,0.00025
1247,103557,11.655591011047363,129,0.7900000810623169,52.98000085912645,396,-0.007797349244356155,0.03131605207454413,-0.03317084303125739,0.00856809876859188,0.029296875,0.9883434176445007,0.00025
1248,103685,11.207234144210815,128,0.8200000822544098,52.98000085912645,396,-0.002888438757508993,0.01110204344149679,-0.033823083620518446,0.0035146151203662157,0.021484375,0.9953950047492981,0.00025
1249,103939,22.96027183532715,254,6.43000015988946,52.98000085912645,396,-0.003927049459889531,1.9546899050474167,-0.05651742871850729,0.00025617913343012333,0.01171875,0.30943334102630615,0.00025
1250,104066,11.22469711303711,127,0.7600000817328691,52.98000085912645,396,-0.002794769359752536,0.028201446402817965,-0.03712053061462939,0.007005656138062477,0.025390625,0.9924444556236267,0.00025
1251,104199,11.821173667907715,133,1.0300000850111246,52.98000085912645,396,-0.002406654297374189,0.04127816704567522,-0.04300280171446502,0.006794062443077564,0.02734375,0.9841680526733398,0.00025
1252,104324,11.122183799743652,125,0.660000080242753,52.98000085912645,396,-0.009965345787350088,0.03706494974903762,-0.04729191679507494,0.0034701270051300526,0.025390625,0.9863394498825073,0.00025
1253,104471,13.637311935424805,147,1.4400000888854265,52.98000085912645,396,-0.0021026047179475427,0.031046054791659117,-0.03890078607946634,0.0037946836091578007,0.021484375,0.9915997982025146,0.00025
1254,104626,15.468653917312622,155,1.5700000878423452,52.98000085912645,396,-0.008482070523314178,0.03509124834090471,-0.06159312138333917,0.00868756789714098,0.041015625,0.9882844686508179,0.00025
1255,104754,11.75623607635498,128,0.7000000793486834,52.98000085912645,396,-0.008251112594734877,0.04913543933071196,-0.11747348960489035,0.0031327144242823124,0.05078125,0.9876696467399597,0.00025
1256,104884,12.105318784713745,130,0.8000000808387995,52.98000085912645,396,-0.00515192374587059,0.10016096383333206,-0.06145946681499481,0.005635037552565336,0.02734375,0.9748810529708862,0.00025
1257,105180,28.806006908416748,296,7.690000170841813,52.98000085912645,396,-0.001292416243813932,3.8940056562423706,-0.08898134669288993,0.000785117968916893,0.0078125,-0.2418614625930786,0.00025
1258,105220,3.6133086681365967,40,-3.2299999743700027,52.98000085912645,396,-0.009418236557394266,0.10639703134074807,-0.09128392115235329,0.00945240631699562,0.041015625,0.979939877986908,0.00025
1259,105349,12.00576639175415,129,0.7100000791251659,52.98000085912645,396,-0.004999199649319053,0.34563152119517326,-0.053956127958372235,0.008900780230760574,0.03125,0.8909562826156616,0.00025
1260,105474,10.989807844161987,125,0.7100000809878111,52.98000085912645,396,-0.004139190656132996,0.030878328951075673,-0.03986175591126084,0.005521710962057114,0.01953125,0.9901818037033081,0.00025
1261,105604,12.137982845306396,130,0.7500000800937414,52.98000085912645,396,-0.004227225377690047,0.017021783569362015,-0.03776214015670121,0.0035674034152179956,0.0234375,0.9943459033966064,0.00025
1262,105752,14.569867849349976,148,1.3800000865012407,52.98000085912645,396,-0.002836654079146683,0.023686123313382268,-0.029371284414082766,0.004743879195302725,0.015625,0.9948694109916687,0.00025
1263,105867,9.759841203689575,115,0.2400000747293234,52.98000085912645,396,-0.007644164259545505,0.09478697599843144,-0.05861425306648016,0.00555774662643671,0.0234375,0.9704638123512268,0.00025
1264,106014,14.950679540634155,147,1.2400000840425491,52.98000085912645,396,-0.0018624124641064554,0.05398172582499683,-0.03973631514236331,0.0060860952362418175,0.017578125,0.9838957190513611,0.00025
1265,106164,15.351827383041382,150,1.320000084117055,52.98000085912645,396,-0.006602947600185871,0.08855115994811058,-0.06241847760975361,0.014733333140611649,0.03125,0.9753881096839905,0.00025
1266,106304,13.088529586791992,140,1.1400000844150782,52.98000085912645,396,-0.007945727556943893,0.06297349138185382,-0.09021632559597492,0.006212214473634958,0.0390625,0.9825252890586853,0.00025
1267,106451,14.985631227493286,147,1.1700000818818808,52.98000085912645,396,-0.004050002607982606,0.06725445808842778,-0.061516222544014454,0.017047543078660965,0.029296875,0.9772528409957886,0.00025
1268,106614,17.000084400177002,163,1.7300000879913568,52.98000085912645,396,-0.0021512536332011223,0.034294402692466974,-0.058499728329479694,0.0012326212599873543,0.013671875,0.9914638996124268,0.00025
1269,106754,13.654483318328857,140,1.0100000817328691,52.98000085912645,396,-0.002409630105830729,0.013840060797519982,-0.060911786276847124,0.004123523831367493,0.017578125,0.9947360754013062,0.00025
1270,106898,14.120378971099854,144,1.1800000835210085,52.98000085912645,396,-0.004702773760072887,0.03424408007413149,-0.048633226193487644,0.008144112303853035,0.015625,0.9823911190032959,0.00025
1271,107028,11.905070781707764,130,0.7900000810623169,52.98000085912645,396,-0.006323736160993576,0.0425676538143307,-0.05306118447333574,0.014040520414710045,0.02734375,0.9826334714889526,0.00025
1272,107146,10.323975086212158,118,0.3100000750273466,52.98000085912645,396,-0.006981213693507016,0.08465341432020068,-0.052877417067065835,0.003220821963623166,0.025390625,0.9728541374206543,0.00025
1273,107292,14.08611273765564,146,1.2800000850111246,52.98000085912645,396,-0.002112240996211767,0.08326914487406611,-0.04062263178639114,0.005213283002376556,0.021484375,0.9752240180969238,0.00025
1274,107421,11.904762268066406,129,0.7500000800937414,52.98000085912645,396,-0.004591085598804057,0.2078048326075077,-0.0675209672190249,0.0047034332528710365,0.02734375,0.9521251320838928,0.00025
1275,107522,8.808696269989014,101,-0.41999993473291397,52.98000085912645,396,-0.0030520441941916943,0.04403215926140547,-0.03636905155144632,0.0038618172984570265,0.01171875,0.992396891117096,0.00025
1276,107654,11.888679027557373,132,0.890000082552433,52.98000085912645,396,-0.0042130236979573965,0.09628965798765421,-0.03717627190053463,0.008332203142344952,0.0234375,0.977785587310791,0.00025
1277,107786,12.106075048446655,132,0.8500000815838575,52.98000085912645,396,-0.007963716750964522,0.033725336426869035,-0.03724473807960749,0.0036515770480036736,0.015625,0.9904850721359253,0.00025
1278,107909,11.10549283027649,123,0.5700000785291195,52.98000085912645,396,-0.005238254729192704,0.022246235166676342,-0.039115488762035966,0.0006822221912443638,0.017578125,0.9921526312828064,0.00025
1279,108036,11.672646045684814,127,0.6500000786036253,52.98000085912645,396,-0.0008166072075255215,0.011884217499755323,-0.03587235207669437,0.007005193270742893,0.015625,0.9961408376693726,0.00025
1280,108165,11.905835628509521,129,0.6600000783801079,52.98000085912645,396,-0.0034247784642502666,0.025304259615950286,-0.04435620829463005,0.005239100195467472,0.0234375,0.991174042224884,0.00025
1281,108291,11.323841094970703,126,0.7100000809878111,52.98000085912645,396,-0.003735456964932382,0.020594376663211733,-0.03552365466021001,0.01160261407494545,0.017578125,0.9913692474365234,0.00025
1282,108439,14.750868558883667,148,1.3800000865012407,52.98000085912645,396,-0.002209443016909063,0.018948584445752203,-0.031723152846097946,0.007264118641614914,0.021484375,0.9946385622024536,0.00025
1283,108477,3.4301154613494873,38,-3.279999975115061,52.98000085912645,396,-0.002209443016909063,0.018948584445752203,-0.031723152846097946,0.007264118641614914,0.021484375,0.9946385622024536,0.00025
1284,108614,11.873070240020752,137,1.1700000874698162,52.98000085912645,396,-0.004276867723092437,1.9169879108667374,-0.04789892723783851,0.0014433369506150484,0.017578125,0.6310064792633057,0.00025
1285,108678,5.661584377288818,64,-2.1099999584257603,52.98000085912645,396,-0.0012613923754543066,0.12364074774086475,-0.04327098932117224,0.00024199020117521286,0.0078125,0.9921936988830566,0.00025
1286,108802,11.08886194229126,124,0.610000079497695,52.98000085912645,396,-0.0015088235959410667,0.20817182306200266,-0.03564313426613808,0.0004680030979216099,0.005859375,0.9031243324279785,0.00025
1287,108940,12.122310638427734,138,1.2700000889599323,52.98000085912645,396,-0.0037239668890833855,0.0569174294359982,-0.030181414913386106,0.0033257792238146067,0.01171875,0.9806882739067078,0.00025
1288,109075,11.656291723251343,135,1.1700000874698162,52.98000085912645,396,-0.000557843828573823,0.02537230879534036,-0.02505663491319865,0.0014336805325001478,0.005859375,0.9861968159675598,0.00025
1289,109188,9.88993763923645,113,0.14000007323920727,52.98000085912645,396,-0.0015924301696941257,0.018694700440391898,-0.020788019988685846,0.00403779000043869,0.009765625,0.9946840405464172,0.00025
1290,109314,11.022951602935791,126,0.7600000817328691,52.98000085912645,396,-0.003802410908974707,0.06225669081322849,-0.03214130410924554,0.003393225371837616,0.01953125,0.9785990118980408,0.00025
1291,109448,11.988477230072021,134,1.0700000859797,52.98000085912645,396,-0.004271289333701134,0.014508750289678574,-0.03170090075582266,0.013256700709462166,0.017578125,0.996388852596283,0.00025
1292,109572,11.106487035751343,124,0.6200000792741776,52.98000085912645,396,0.0002387047279626131,0.012426174944266677,-0.026245238492265344,0.0018560176249593496,0.01953125,0.9969896674156189,0.00025
1293,109698,10.973369598388672,126,0.7600000817328691,52.98000085912645,396,-0.005847508204169571,0.022080956608988345,-0.043645810801535845,0.0016407377552241087,0.021484375,0.9943272471427917,0.00025
1294,109826,11.139079093933105,128,0.8600000832229853,52.98000085912645,396,-0.00368724693544209,0.010292159102391452,-0.03528708266094327,0.013082485646009445,0.037109375,0.997560977935791,0.00025
1295,109963,12.105580568313599,137,1.1700000874698162,52.98000085912645,396,-0.0013212477788329124,0.018825224018655717,-0.04031019820831716,0.044427286833524704,0.037109375,0.9946966171264648,0.00025
